id,state,rpp,metroName
46089,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46091,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46093,46,108.2251082,"Rapid City, SD (Metropolitan Statistical Area)"
46095,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46097,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46099,46,107.2961373,"Sioux Falls, SD (Metropolitan Statistical Area)"
46101,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46103,46,108.2251082,"Rapid City, SD (Metropolitan Statistical Area)"
46105,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46107,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46109,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46111,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46113,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46115,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46117,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46119,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46121,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46123,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46125,46,107.2961373,"Sioux Falls, SD (Metropolitan Statistical Area)"
46127,46,110.9877913,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
46129,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46135,46,119.9040767,South Dakota (Nonmetropolitan Portion)
46137,46,119.9040767,South Dakota (Nonmetropolitan Portion)
47001,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47003,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47005,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47007,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47009,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47011,47,120.4819277,"Cleveland, TN (Metropolitan Statistical Area)"
47013,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47015,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47017,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47019,47,113.2502831,"Johnson City, TN (Metropolitan Statistical Area)"
47021,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47023,47,122.6993865,"Jackson, TN (Metropolitan Statistical Area)"
47025,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47027,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47029,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47031,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47033,47,122.6993865,"Jackson, TN (Metropolitan Statistical Area)"
47035,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47037,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47039,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47041,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47043,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47045,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47047,47,108.577633,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
47049,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47051,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47053,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47055,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47057,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47059,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47061,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47063,47,121.2121212,"Morristown, TN (Metropolitan Statistical Area)"
47065,47,110.4972376,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
47067,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47069,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47071,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47073,47,115.0747986,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
47075,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47077,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47079,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47081,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47083,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47085,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47087,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47089,47,121.2121212,"Morristown, TN (Metropolitan Statistical Area)"
47091,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47093,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47095,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47097,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47099,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47101,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47103,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47105,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47107,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47109,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47111,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47113,47,122.6993865,"Jackson, TN (Metropolitan Statistical Area)"
47115,47,110.4972376,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
47117,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47119,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47121,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47123,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47125,47,110.0110011,"Clarksville, TN-KY (Metropolitan Statistical Area)"
47127,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47129,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47131,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47133,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47135,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47137,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47139,47,120.4819277,"Cleveland, TN (Metropolitan Statistical Area)"
47141,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47143,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47145,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47147,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47149,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47151,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47153,47,110.4972376,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
47155,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47157,47,108.577633,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
47159,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47161,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47163,47,115.0747986,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
47165,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47167,47,108.577633,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
47169,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47171,47,113.2502831,"Johnson City, TN (Metropolitan Statistical Area)"
47173,47,109.1703057,"Knoxville, TN (Metropolitan Statistical Area)"
47175,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47177,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47179,47,113.2502831,"Johnson City, TN (Metropolitan Statistical Area)"
47181,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47183,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47185,47,117.6470588,Tennessee (Nonmetropolitan Portion)
47187,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
47189,47,106.2699256,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
48001,48,113.6363636,Texas (Nonmetropolitan Portion)
48003,48,113.6363636,Texas (Nonmetropolitan Portion)
48005,48,113.6363636,Texas (Nonmetropolitan Portion)
48007,48,107.9913607,"Corpus Christi, TX (Metropolitan Statistical Area)"
48009,48,109.8901099,"Wichita Falls, TX (Metropolitan Statistical Area)"
48011,48,107.7586207,"Amarillo, TX (Metropolitan Statistical Area)"
48013,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48015,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48017,48,113.6363636,Texas (Nonmetropolitan Portion)
48019,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48021,48,101.5228426,"Austin-Round Rock, TX (Metropolitan Statistical Area)"
48023,48,113.6363636,Texas (Nonmetropolitan Portion)
48025,48,113.6363636,Texas (Nonmetropolitan Portion)
48027,48,108.2251082,"Killeen-Temple, TX (Metropolitan Statistical Area)"
48029,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48031,48,113.6363636,Texas (Nonmetropolitan Portion)
48033,48,113.6363636,Texas (Nonmetropolitan Portion)
48035,48,113.6363636,Texas (Nonmetropolitan Portion)
48037,48,112.2334456,"Texarkana, TX-AR (Metropolitan Statistical Area)"
48039,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48041,48,106.0445387,"College Station-Bryan, TX (Metropolitan Statistical Area)"
48043,48,113.6363636,Texas (Nonmetropolitan Portion)
48045,48,113.6363636,Texas (Nonmetropolitan Portion)
48047,48,113.6363636,Texas (Nonmetropolitan Portion)
48049,48,113.6363636,Texas (Nonmetropolitan Portion)
48051,48,106.0445387,"College Station-Bryan, TX (Metropolitan Statistical Area)"
48053,48,113.6363636,Texas (Nonmetropolitan Portion)
48055,48,101.5228426,"Austin-Round Rock, TX (Metropolitan Statistical Area)"
48057,48,113.6363636,Texas (Nonmetropolitan Portion)
48059,48,109.4091904,"Abilene, TX (Metropolitan Statistical Area)"
48061,48,117.5088132,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)"
48063,48,113.6363636,Texas (Nonmetropolitan Portion)
48065,48,107.7586207,"Amarillo, TX (Metropolitan Statistical Area)"
48067,48,113.6363636,Texas (Nonmetropolitan Portion)
48069,48,113.6363636,Texas (Nonmetropolitan Portion)
48071,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48073,48,113.6363636,Texas (Nonmetropolitan Portion)
48075,48,113.6363636,Texas (Nonmetropolitan Portion)
48077,48,109.8901099,"Wichita Falls, TX (Metropolitan Statistical Area)"
48079,48,113.6363636,Texas (Nonmetropolitan Portion)
48081,48,113.6363636,Texas (Nonmetropolitan Portion)
48083,48,113.6363636,Texas (Nonmetropolitan Portion)
48085,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48087,48,113.6363636,Texas (Nonmetropolitan Portion)
48089,48,113.6363636,Texas (Nonmetropolitan Portion)
48091,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48093,48,113.6363636,Texas (Nonmetropolitan Portion)
48095,48,113.6363636,Texas (Nonmetropolitan Portion)
48097,48,113.6363636,Texas (Nonmetropolitan Portion)
48099,48,108.2251082,"Killeen-Temple, TX (Metropolitan Statistical Area)"
48101,48,113.6363636,Texas (Nonmetropolitan Portion)
48103,48,113.6363636,Texas (Nonmetropolitan Portion)
48105,48,113.6363636,Texas (Nonmetropolitan Portion)
48107,48,106.6098081,"Lubbock, TX (Metropolitan Statistical Area)"
48109,48,113.6363636,Texas (Nonmetropolitan Portion)
48111,48,113.6363636,Texas (Nonmetropolitan Portion)
48113,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48115,48,113.6363636,Texas (Nonmetropolitan Portion)
48117,48,113.6363636,Texas (Nonmetropolitan Portion)
48119,48,113.6363636,Texas (Nonmetropolitan Portion)
48121,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48123,48,113.6363636,Texas (Nonmetropolitan Portion)
48125,48,113.6363636,Texas (Nonmetropolitan Portion)
48127,48,113.6363636,Texas (Nonmetropolitan Portion)
48129,48,113.6363636,Texas (Nonmetropolitan Portion)
48131,48,113.6363636,Texas (Nonmetropolitan Portion)
48133,48,113.6363636,Texas (Nonmetropolitan Portion)
48135,48,106.7235859,"Odessa, TX (Metropolitan Statistical Area)"
48137,48,113.6363636,Texas (Nonmetropolitan Portion)
48139,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48141,48,110.1321586,"El Paso, TX (Metropolitan Statistical Area)"
48143,48,113.6363636,Texas (Nonmetropolitan Portion)
48145,48,109.1703057,"Waco, TX (Metropolitan Statistical Area)"
48147,48,113.6363636,Texas (Nonmetropolitan Portion)
48149,48,113.6363636,Texas (Nonmetropolitan Portion)
48151,48,113.6363636,Texas (Nonmetropolitan Portion)
48153,48,113.6363636,Texas (Nonmetropolitan Portion)
48155,48,113.6363636,Texas (Nonmetropolitan Portion)
48157,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48159,48,113.6363636,Texas (Nonmetropolitan Portion)
48161,48,113.6363636,Texas (Nonmetropolitan Portion)
48163,48,113.6363636,Texas (Nonmetropolitan Portion)
48165,48,113.6363636,Texas (Nonmetropolitan Portion)
48167,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48169,48,113.6363636,Texas (Nonmetropolitan Portion)
48171,48,113.6363636,Texas (Nonmetropolitan Portion)
48173,48,113.6363636,Texas (Nonmetropolitan Portion)
48175,48,110.2535832,"Victoria, TX (Metropolitan Statistical Area)"
48177,48,113.6363636,Texas (Nonmetropolitan Portion)
48179,48,113.6363636,Texas (Nonmetropolitan Portion)
48181,48,109.2896175,"Sherman-Denison, TX (Metropolitan Statistical Area)"
48183,48,108.8139282,"Longview, TX (Metropolitan Statistical Area)"
48185,48,113.6363636,Texas (Nonmetropolitan Portion)
48187,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48189,48,113.6363636,Texas (Nonmetropolitan Portion)
48191,48,113.6363636,Texas (Nonmetropolitan Portion)
48193,48,113.6363636,Texas (Nonmetropolitan Portion)
48195,48,113.6363636,Texas (Nonmetropolitan Portion)
48197,48,113.6363636,Texas (Nonmetropolitan Portion)
48199,48,110.3752759,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
48201,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48203,48,113.6363636,Texas (Nonmetropolitan Portion)
48205,48,113.6363636,Texas (Nonmetropolitan Portion)
48207,48,113.6363636,Texas (Nonmetropolitan Portion)
48209,48,101.5228426,"Austin-Round Rock, TX (Metropolitan Statistical Area)"
48211,48,113.6363636,Texas (Nonmetropolitan Portion)
48213,48,113.6363636,Texas (Nonmetropolitan Portion)
48215,48,117.6470588,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"
48217,48,113.6363636,Texas (Nonmetropolitan Portion)
48219,48,113.6363636,Texas (Nonmetropolitan Portion)
48221,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48223,48,113.6363636,Texas (Nonmetropolitan Portion)
48225,48,113.6363636,Texas (Nonmetropolitan Portion)
48227,48,113.6363636,Texas (Nonmetropolitan Portion)
48229,48,110.1321586,"El Paso, TX (Metropolitan Statistical Area)"
48231,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48233,48,113.6363636,Texas (Nonmetropolitan Portion)
48235,48,108.577633,"San Angelo, TX (Metropolitan Statistical Area)"
48237,48,113.6363636,Texas (Nonmetropolitan Portion)
48239,48,113.6363636,Texas (Nonmetropolitan Portion)
48241,48,113.6363636,Texas (Nonmetropolitan Portion)
48243,48,113.6363636,Texas (Nonmetropolitan Portion)
48245,48,110.3752759,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
48247,48,113.6363636,Texas (Nonmetropolitan Portion)
48249,48,113.6363636,Texas (Nonmetropolitan Portion)
48251,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48253,48,109.4091904,"Abilene, TX (Metropolitan Statistical Area)"
48255,48,113.6363636,Texas (Nonmetropolitan Portion)
48257,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48259,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48261,48,113.6363636,Texas (Nonmetropolitan Portion)
48263,48,113.6363636,Texas (Nonmetropolitan Portion)
48265,48,113.6363636,Texas (Nonmetropolitan Portion)
48267,48,113.6363636,Texas (Nonmetropolitan Portion)
48269,48,113.6363636,Texas (Nonmetropolitan Portion)
48271,48,113.6363636,Texas (Nonmetropolitan Portion)
48273,48,113.6363636,Texas (Nonmetropolitan Portion)
48275,48,113.6363636,Texas (Nonmetropolitan Portion)
48277,48,113.6363636,Texas (Nonmetropolitan Portion)
48279,48,113.6363636,Texas (Nonmetropolitan Portion)
48281,48,108.2251082,"Killeen-Temple, TX (Metropolitan Statistical Area)"
48283,48,113.6363636,Texas (Nonmetropolitan Portion)
48285,48,113.6363636,Texas (Nonmetropolitan Portion)
48287,48,113.6363636,Texas (Nonmetropolitan Portion)
48289,48,113.6363636,Texas (Nonmetropolitan Portion)
48291,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48293,48,113.6363636,Texas (Nonmetropolitan Portion)
48295,48,113.6363636,Texas (Nonmetropolitan Portion)
48297,48,113.6363636,Texas (Nonmetropolitan Portion)
48299,48,113.6363636,Texas (Nonmetropolitan Portion)
48301,48,113.6363636,Texas (Nonmetropolitan Portion)
48303,48,106.6098081,"Lubbock, TX (Metropolitan Statistical Area)"
48305,48,106.6098081,"Lubbock, TX (Metropolitan Statistical Area)"
48307,48,113.6363636,Texas (Nonmetropolitan Portion)
48309,48,109.1703057,"Waco, TX (Metropolitan Statistical Area)"
48311,48,113.6363636,Texas (Nonmetropolitan Portion)
48313,48,113.6363636,Texas (Nonmetropolitan Portion)
48315,48,113.6363636,Texas (Nonmetropolitan Portion)
48317,48,102.145046,"Midland, TX (Metropolitan Statistical Area)"
48319,48,113.6363636,Texas (Nonmetropolitan Portion)
48321,48,113.6363636,Texas (Nonmetropolitan Portion)
48323,48,113.6363636,Texas (Nonmetropolitan Portion)
48325,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48327,48,113.6363636,Texas (Nonmetropolitan Portion)
48329,48,102.145046,"Midland, TX (Metropolitan Statistical Area)"
48331,48,113.6363636,Texas (Nonmetropolitan Portion)
48333,48,113.6363636,Texas (Nonmetropolitan Portion)
48335,48,113.6363636,Texas (Nonmetropolitan Portion)
48337,48,113.6363636,Texas (Nonmetropolitan Portion)
48339,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48341,48,113.6363636,Texas (Nonmetropolitan Portion)
48343,48,113.6363636,Texas (Nonmetropolitan Portion)
48345,48,113.6363636,Texas (Nonmetropolitan Portion)
48347,48,113.6363636,Texas (Nonmetropolitan Portion)
48349,48,113.6363636,Texas (Nonmetropolitan Portion)
48351,48,110.3752759,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
48353,48,113.6363636,Texas (Nonmetropolitan Portion)
48355,48,107.9913607,"Corpus Christi, TX (Metropolitan Statistical Area)"
48357,48,113.6363636,Texas (Nonmetropolitan Portion)
48359,48,107.7586207,"Amarillo, TX (Metropolitan Statistical Area)"
48361,48,110.3752759,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
48363,48,113.6363636,Texas (Nonmetropolitan Portion)
48365,48,113.6363636,Texas (Nonmetropolitan Portion)
48367,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48369,48,113.6363636,Texas (Nonmetropolitan Portion)
48371,48,113.6363636,Texas (Nonmetropolitan Portion)
48373,48,113.6363636,Texas (Nonmetropolitan Portion)
48375,48,107.7586207,"Amarillo, TX (Metropolitan Statistical Area)"
48377,48,113.6363636,Texas (Nonmetropolitan Portion)
48379,48,113.6363636,Texas (Nonmetropolitan Portion)
48381,48,107.7586207,"Amarillo, TX (Metropolitan Statistical Area)"
48383,48,113.6363636,Texas (Nonmetropolitan Portion)
48385,48,113.6363636,Texas (Nonmetropolitan Portion)
48387,48,113.6363636,Texas (Nonmetropolitan Portion)
48389,48,113.6363636,Texas (Nonmetropolitan Portion)
48391,48,113.6363636,Texas (Nonmetropolitan Portion)
48393,48,113.6363636,Texas (Nonmetropolitan Portion)
48395,48,106.0445387,"College Station-Bryan, TX (Metropolitan Statistical Area)"
48397,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48399,48,113.6363636,Texas (Nonmetropolitan Portion)
48401,48,108.8139282,"Longview, TX (Metropolitan Statistical Area)"
48403,48,113.6363636,Texas (Nonmetropolitan Portion)
48405,48,113.6363636,Texas (Nonmetropolitan Portion)
48407,48,113.6363636,Texas (Nonmetropolitan Portion)
48409,48,107.9913607,"Corpus Christi, TX (Metropolitan Statistical Area)"
48411,48,113.6363636,Texas (Nonmetropolitan Portion)
48413,48,113.6363636,Texas (Nonmetropolitan Portion)
48415,48,113.6363636,Texas (Nonmetropolitan Portion)
48417,48,113.6363636,Texas (Nonmetropolitan Portion)
48419,48,113.6363636,Texas (Nonmetropolitan Portion)
48421,48,113.6363636,Texas (Nonmetropolitan Portion)
48423,48,105.5966209,"Tyler, TX (Metropolitan Statistical Area)"
48425,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48427,48,113.6363636,Texas (Nonmetropolitan Portion)
48429,48,113.6363636,Texas (Nonmetropolitan Portion)
48431,48,113.6363636,Texas (Nonmetropolitan Portion)
48433,48,113.6363636,Texas (Nonmetropolitan Portion)
48435,48,113.6363636,Texas (Nonmetropolitan Portion)
48437,48,113.6363636,Texas (Nonmetropolitan Portion)
48439,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48441,48,109.4091904,"Abilene, TX (Metropolitan Statistical Area)"
48443,48,113.6363636,Texas (Nonmetropolitan Portion)
48445,48,113.6363636,Texas (Nonmetropolitan Portion)
48447,48,113.6363636,Texas (Nonmetropolitan Portion)
48449,48,113.6363636,Texas (Nonmetropolitan Portion)
48451,48,108.577633,"San Angelo, TX (Metropolitan Statistical Area)"
48453,48,101.5228426,"Austin-Round Rock, TX (Metropolitan Statistical Area)"
48455,48,113.6363636,Texas (Nonmetropolitan Portion)
48457,48,113.6363636,Texas (Nonmetropolitan Portion)
48459,48,108.8139282,"Longview, TX (Metropolitan Statistical Area)"
48461,48,113.6363636,Texas (Nonmetropolitan Portion)
48463,48,113.6363636,Texas (Nonmetropolitan Portion)
48465,48,113.6363636,Texas (Nonmetropolitan Portion)
48467,48,113.6363636,Texas (Nonmetropolitan Portion)
48469,48,110.2535832,"Victoria, TX (Metropolitan Statistical Area)"
48471,48,113.6363636,Texas (Nonmetropolitan Portion)
48473,48,99.30486594,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
48475,48,113.6363636,Texas (Nonmetropolitan Portion)
48477,48,113.6363636,Texas (Nonmetropolitan Portion)
48479,48,112.4859393,"Laredo, TX (Metropolitan Statistical Area)"
48481,48,113.6363636,Texas (Nonmetropolitan Portion)
48483,48,113.6363636,Texas (Nonmetropolitan Portion)
48485,48,109.8901099,"Wichita Falls, TX (Metropolitan Statistical Area)"
48487,48,113.6363636,Texas (Nonmetropolitan Portion)
48489,48,113.6363636,Texas (Nonmetropolitan Portion)
48491,48,101.5228426,"Austin-Round Rock, TX (Metropolitan Statistical Area)"
48493,48,106.4962726,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
48495,48,113.6363636,Texas (Nonmetropolitan Portion)
48497,48,99.00990099,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
48499,48,113.6363636,Texas (Nonmetropolitan Portion)
48501,48,113.6363636,Texas (Nonmetropolitan Portion)
48503,48,113.6363636,Texas (Nonmetropolitan Portion)
48505,48,113.6363636,Texas (Nonmetropolitan Portion)
48507,48,113.6363636,Texas (Nonmetropolitan Portion)
49001,49,108.3423619,Utah (Nonmetropolitan Portion)
49003,49,103.7344398,"Ogden-Clearfield, UT (Metropolitan Statistical Area)"
49005,49,110.1321586,"Logan, UT-ID (Metropolitan Statistical Area)"
49007,49,108.3423619,Utah (Nonmetropolitan Portion)
49009,49,108.3423619,Utah (Nonmetropolitan Portion)
49011,49,103.7344398,"Ogden-Clearfield, UT (Metropolitan Statistical Area)"
49013,49,108.3423619,Utah (Nonmetropolitan Portion)
49015,49,108.3423619,Utah (Nonmetropolitan Portion)
49017,49,108.3423619,Utah (Nonmetropolitan Portion)
49019,49,108.3423619,Utah (Nonmetropolitan Portion)
49021,49,108.3423619,Utah (Nonmetropolitan Portion)
49023,49,103.1991744,"Provo-Orem, UT (Metropolitan Statistical Area)"
49025,49,108.3423619,Utah (Nonmetropolitan Portion)
49027,49,108.3423619,Utah (Nonmetropolitan Portion)
49029,49,103.7344398,"Ogden-Clearfield, UT (Metropolitan Statistical Area)"
49031,49,108.3423619,Utah (Nonmetropolitan Portion)
49033,49,108.3423619,Utah (Nonmetropolitan Portion)
49035,49,100.9081736,"Salt Lake City, UT (Metropolitan Statistical Area)"
49037,49,108.3423619,Utah (Nonmetropolitan Portion)
49039,49,108.3423619,Utah (Nonmetropolitan Portion)
49041,49,108.3423619,Utah (Nonmetropolitan Portion)
49043,49,108.3423619,Utah (Nonmetropolitan Portion)
49045,49,100.9081736,"Salt Lake City, UT (Metropolitan Statistical Area)"
49047,49,108.3423619,Utah (Nonmetropolitan Portion)
49049,49,103.1991744,"Provo-Orem, UT (Metropolitan Statistical Area)"
49051,49,108.3423619,Utah (Nonmetropolitan Portion)
49053,49,105.0420168,"St. George, UT (Metropolitan Statistical Area)"
49055,49,108.3423619,Utah (Nonmetropolitan Portion)
49057,49,103.7344398,"Ogden-Clearfield, UT (Metropolitan Statistical Area)"
50001,50,100.8064516,Vermont (Nonmetropolitan Portion)
50003,50,100.8064516,Vermont (Nonmetropolitan Portion)
50005,50,100.8064516,Vermont (Nonmetropolitan Portion)
50007,50,97.75171065,"Burlington-South Burlington, VT (Metropolitan Statistical Area)"
50009,50,100.8064516,Vermont (Nonmetropolitan Portion)
50011,50,97.75171065,"Burlington-South Burlington, VT (Metropolitan Statistical Area)"
50013,50,97.75171065,"Burlington-South Burlington, VT (Metropolitan Statistical Area)"
50015,50,100.8064516,Vermont (Nonmetropolitan Portion)
50017,50,100.8064516,Vermont (Nonmetropolitan Portion)
50019,50,100.8064516,Vermont (Nonmetropolitan Portion)
50021,50,100.8064516,Vermont (Nonmetropolitan Portion)
50023,50,100.8064516,Vermont (Nonmetropolitan Portion)
50025,50,100.8064516,Vermont (Nonmetropolitan Portion)
50027,50,100.8064516,Vermont (Nonmetropolitan Portion)
51001,51,111.4827202,Virginia (Nonmetropolitan Portion)
51003,51,100.9081736,"Charlottesville, VA (Metropolitan Statistical Area)"
